,sustainability_score,company,Environment_Category 0,Environment_Category 1,Environment_Category 2,Environment_Category 3,Environment_Category 4,Environment_Category 5,Governance_Category 0,Governance_Category 1,Governance_Category 2,Governance_Category 3,Governance_Category 4,Governance_Category 5,Social_Category 0,Social_Category 1,Social_Category 2,Social_Category 3,Social_Category 4,Social_Category 5
717,83.74461798,Korea Electric Power Corporation,2,1,0,0,0,0,0,0,1,3,0,0,0,1,2,6,0,0
718,83.18166639,Korea Gas Corp,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0
719,7.517067471,Korea Investment Holdings Co Ltd,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0
720,61.60080006,"Korean Air Lines Co.,Ltd.",0,0,0,0,0,0,0,0,6,14,0,0,0,0,7,0,0,0
721,1.867381322,The Kraft Heinz Co,0,1,22,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0
722,12.89035144,Kroton Educacional S.A.,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
723,1.417548935,Kuala Lumpur Kepong Bhd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0
724,48.41026813,Kubota Corp,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
725,64.59341257,Kuehne + Nagel International AG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
726,95.25263459,Kumba Iron Ore Limited,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
727,0.829231435,Kumho Petro Chemical Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
728,72.3259485,"Kuraray Co., Ltd.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
729,9.405491647,"Kyushu Electric Power Company, Incorporated",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
730,14.38051033,L Brands Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
731,14.38051033,Newell Brands Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
732,53.45926934,L'Oreal SA,0,0,20,0,0,0,0,1,0,0,0,0,0,3,7,0,0,0
733,74.10219397,LATAM Airlines Group S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
734,62.5911178,"LG Chem, Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0
735,29.33573643,LG Corp.,0,0,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0
736,39.83959605,"LG Display Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
737,35.1392234,LG Electronics Inc.,0,0,0,0,0,0,0,0,3,0,0,0,0,2,38,0,0,0
738,32.24286021,LG Household & Health Care Ltd.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
739,15.81537523,LG Uplus Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
740,44.86023408,LVMH Moet Hennessy Louis Vuitton SE,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0
741,70.53403243,LafargeHolcim Ltd,0,0,2,0,0,0,0,1,0,0,0,0,0,0,29,18,0,0
742,76.20553027,Lanxess AG,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
743,46.22897771,Larsen & Toubro Limited,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0
744,50.33202278,Las Vegas Sands Corp.,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
745,8.077943493,Lear Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
746,1.787908508,Lee and Man Paper Manufacturing Limited,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
747,80.66233984,Legal & General Group PLC,0,1,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
748,16.59226883,"Leggett & Platt, Incorporated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
749,53.92341134,Legrand SA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
750,92.48258603,Lendlease Group,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0
751,1.006385793,Lennar Corp.,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0
752,51.56816649,Lenovo Group Limited,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0
753,92.03937183,Liberty Global PLC,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
754,61.60150121,Liberty Holdings Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
755,20.28192095,Liberty Property Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
756,78.88397274,Life Healthcare Group Holdings Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
757,26.53762401,Lincoln National Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
758,25.77235551,Lloyds Banking Group PLC,0,0,6,0,0,0,0,3,9,39,0,0,0,0,14,19,0,0
759,42.54842326,Loblaw Companies Limited,0,0,0,0,0,0,2,1,0,0,0,0,0,0,10,5,0,0
760,9.926933616,Loews Corp,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
761,76.1128634,Lojas Renner S.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
762,82.33307895,London Stock Exchange Group PLC,0,0,0,0,0,0,0,1,9,0,0,0,0,1,1,0,0,0
763,6.667545586,Longfor Properties Co. Ltd.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764,88.73355593,Lonza Group Ltd,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,60.69282971,Lotte Chemical Corp,0,2,0,0,0,0,0,0,1,2,11,0,0,4,0,0,0,0
766,0.173516562,Lotte Corp,0,1,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0
767,61.72770175,Lowe's Companies Inc,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0
768,6.493243262,Lululemon Athletica Inc.,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0
769,54.5834564,Lundin Petroleum AB (publ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
770,0.781429396,Lupin Limited,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,14,0,0
771,0.182466041,Spar Group Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
772,17.22891395,LyondellBasell Industries N.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
773,5.416152531,M&T Bank Corp,0,1,0,0,0,0,0,8,0,0,0,0,0,4,4,0,0,0
774,18.92486057,Maxis Bhd,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0
775,29.92749721,MGM China Holdings Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
776,36.96031863,MGM Resorts International,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0
777,55.05444379,MISC Bhd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
778,86.80200451,Mitsubishi Materials Corporation,0,1,0,0,0,0,0,0,0,0,14,0,0,1,2,14,0,0
779,40.28821706,Mitsubishi Motors Corporation,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,14,0,0
780,56.51033187,MMI Holdings Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
781,20.62940139,MTN Group Limited,0,0,0,0,0,0,0,0,2,17,0,0,0,0,4,0,0,2
782,96.84189118,MTR Corporation Limited,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,4,0,0
783,96.84189118,Telstra Corporation Limited,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0
784,84.34492257,Macerich Company,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
785,51.14001623,"Macy's, Inc.",0,1,1,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0
786,9.508362509,Magna International Inc,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
787,26.64596532,Mahindra & Mahindra Limited,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0
788,18.5563942,Makita Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
789,73.35381311,Malayan Banking Bhd,0,23,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0
790,57.55367509,Malaysia Airports Holdings Berhad,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
791,14.08231271,Manila Electric Company,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
792,80.21081014,ManpowerGroup Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
793,40.7235475,Manulife Financial Corporation,1,1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0
794,94.81574281,"Mapfre, S.A.",0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0
795,94.81574281,Safran SA,0,0,0,0,0,0,0,1,2,0,0,0,0,0,10,0,0,0
796,50.11170952,Marathon Oil Corporation,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
797,50.88191551,Marathon Petroleum Corp,0,0,5,0,0,0,0,1,0,0,0,0,0,7,19,0,0,0
798,18.09867095,Markel Corp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
799,95.93798412,Marks and Spencer Group plc,0,0,4,0,0,0,0,3,0,0,0,0,0,4,17,0,0,0
800,65.65823882,"Marriott International, Inc.",0,0,0,0,0,0,0,2,0,0,0,0,0,2,20,39,0,0
801,40.49658685,"Marsh & McLennan Companies, Inc.",0,0,0,0,0,0,0,3,4,0,0,0,0,3,7,0,0,0
802,18.11668427,"Martin Marietta Materials, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
803,64.21169127,Marubeni Corporation,0,3,0,0,0,0,0,1,1,0,0,0,0,5,2,0,0,0
804,70.75539229,Maruti Suzuki India Ltd.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
805,32.58095676,Masco Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
806,52.22927474,Mastercard Incorporated,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,9,0
807,68.22113492,Mazda Motor Corporation,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0
808,43.92475407,McCormick & Co Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
809,17.67151691,McDonald's Corp,0,5,4,0,0,0,0,0,3,3,0,0,0,6,17,96,0,0
810,8.68133669,"McDonald's Holdings Company (Japan), Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
811,55.09400982,McKesson Corp,0,0,0,0,0,0,0,4,2,0,0,0,0,5,4,0,48,0
812,9.948432393,"Mebuki Financial Group, Inc.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,13.13347733,Medibank Private Ltd,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
814,49.03721355,Mediobanca SpA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,51.13571605,Medtronic PLC,0,0,0,0,0,0,0,0,10,0,0,0,0,1,2,36,0,0
816,17.09038491,Megaworld Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
817,59.49387032,Merck & Co Inc,0,1,0,0,0,0,0,5,7,0,0,0,0,2,15,27,0,0
818,76.72888356,Merck Kommanditgesellschaft auf Aktien,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,0
819,13.35366679,Merlin Entertainments PLC,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
820,2.526293293,Metallurgical Corporation of China Ltd.,0,0,0,0,0,1,0,0,1,0,0,0,5,0,5,0,0,0
821,51.70374756,MetLife Inc,0,4,0,0,0,0,0,0,8,0,0,0,0,7,19,0,0,0
822,13.39607768,Metro Inc.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
823,15.75911499,Metropolitan Bank & Trust Company,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
824,51.78962962,Compagnie Générale des Etablissements Michelin,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
825,19.7183107,Micron Technology Inc,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
826,64.62584363,Microsoft Corp,0,0,0,0,0,0,0,0,10,0,0,0,1,3,20,12,0,0
827,2.197211727,"Mid-America Apartment Communities, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
828,18.1245482,Mitsubishi Chemical Holdings Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
829,44.17934139,Mitsubishi Corporation,0,2,3,0,0,0,0,1,0,0,0,0,0,8,8,0,0,0
830,52.87351212,Mitsubishi Electric Corporation,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12,7,0,0
831,76.54159754,"Mitsubishi Estate Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
832,46.81799571,"Mitsubishi Gas Chemical Company, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
833,75.12268923,"Mitsubishi Heavy Industries, Ltd.",0,0,0,0,0,0,0,1,2,0,0,0,0,2,15,0,0,0
834,24.46412363,Mitsubishi Tanabe Pharma Corporation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
835,20.8635077,Mitsubishi UFJ Financial Group Inc,0,18,14,0,0,0,0,1,0,11,0,0,1,3,37,0,0,0
836,64.72798381,"Mitsui & Co., Ltd.",0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
837,24.10319781,"Mitsui Chemicals, Inc.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
838,78.08458314,"Mitsui O.S.K. Lines, Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
839,17.87117091,Mizuho Financial Group Inc,0,11,10,0,0,0,0,0,0,2,0,0,0,1,24,0,0,0
840,72.54320722,"Mohawk Industries, Inc.",0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
841,21.19298478,Molson Coors Brewing Co,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
842,29.19058992,Honeywell International Inc,0,0,0,17,0,0,0,3,2,0,0,0,0,0,23,2,0,0
843,29.19058992,"Mondelez International, Inc.",0,0,28,0,0,0,0,3,3,0,0,0,0,1,13,0,0,0
844,63.46740104,Moody's Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0
845,9.513133127,Morgan Stanley,1,12,0,0,0,0,0,3,3,35,0,0,0,0,55,14,0,0
846,39.78510724,The Mosaic Company,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
847,29.88198836,"Motorola Solutions, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
848,13.36053957,Mr Price Group Ltd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,60.56427639,"MS&AD Insurance Group Holdings, Inc.",0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
850,0.727968545,Mylan NV,0,0,4,0,0,0,0,3,7,0,0,0,0,0,4,22,22,0
851,73.90464611,NEC Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
852,69.74154275,Next PLC,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0
853,50.79459614,"NGK Insulators, Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
854,27.03201775,"NGK Spark Plug Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
855,5.481876076,NH Foods Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
856,40.98223228,Nidec Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
857,40.13577649,Nikon Corporation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,66.84325901,Nitto Denko Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
859,50.36191799,NN Group N.V.,0,8,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0
860,53.04754875,Danske Bank A/S,0,3,0,0,0,0,0,1,0,0,0,47,0,1,19,0,0,0
861,53.04754875,NSK Ltd.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
862,16.69549851,NTPC Limited,0,0,6,0,0,0,0,1,6,0,0,0,0,1,1,0,7,0
863,68.12672607,"NTT DOCOMO, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
864,0.172363218,Nan Ya Plastics Corporation,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
865,67.63100636,Naspers Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
866,75.53772744,National Australia Bank Limited,0,1,6,0,0,0,0,0,4,27,0,0,0,5,10,26,0,0
867,50.13548412,National Bank of Canada,0,7,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0
868,83.73785219,Natixis S.A.,0,6,1,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0
869,68.57691363,Naver Corporation,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
870,8.161994211,NCsoft Corp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
871,45.78627984,Nestlé India Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
872,6.117952896,"NetEase, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,70.66294802,Netcare Limited,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
874,17.53771039,"Netflix, Inc.",0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0
875,7.649603454,New China Life Insurance Company Ltd.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
876,76.48619917,Newcrest Mining Limited,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0
877,91.64694423,Newmont Mining Corp,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,9,0,0
878,8.137542638,News Corp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0
879,24.38864607,NextEra Energy Inc,0,2,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
880,62.25908412,CAE Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
881,62.25908412,NiSource Inc.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0
882,41.82976035,Nike Inc.,0,0,0,0,0,0,0,0,8,1,0,0,0,0,9,14,0,0
883,41.64562811,Nintendo Co. Ltd.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
884,54.40845193,Nippon Telegraph and Telephone Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
885,81.60361997,Nippon Yusen Kabushiki Kaisha,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0
886,61.39393918,Nissan Motor Co Ltd,1,0,0,6,0,0,0,0,2,0,10,0,0,2,3,35,0,0
887,33.86106846,"Nitori Holdings Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
888,41.0175732,"Evergy, Inc.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
889,41.0175732,"Noble Energy, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
890,61.32508811,Nokia Oyj,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0
891,32.00331242,Nomura Holdings Inc,0,6,0,0,0,0,0,0,0,14,0,0,0,1,4,10,0,0
892,63.21514631,Nomura Real Estate Holdings Inc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
893,80.21050103,"Nordstrom, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
894,96.40782531,Norfolk Southern Corporation,0,0,2,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0
895,94.34524525,Norsk Hydro ASA,0,17,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
896,75.55980987,Northern Trust Corp,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
897,16.62061903,Norwegian Cruise Line Holdings Ltd.,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0
898,29.17494608,Novartis AG,0,2,0,0,0,0,0,1,4,9,0,27,0,1,9,43,0,0
899,63.17386623,Novo Nordisk A/S,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,10,0,0
900,79.18911008,Novozymes A/S,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
901,45.04976677,Nucor Corp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
902,8.936629754,OGE Energy Corp.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
903,19.34935569,OMRON Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
904,15.83710182,"ONEOK, Inc.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
905,37.14173469,"Oriental Land Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
906,84.27812351,ORIX Corporation,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
907,15.4143246,Subaru Corporation,0,0,0,0,0,0,0,0,8,0,0,0,0,0,22,0,0,0
908,68.41511262,Obayashi Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
909,72.66615678,Occidental Petroleum Corporation,0,1,6,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0
910,40.4176769,Oil and Natural Gas Corporation Limited,0,0,4,0,0,0,0,5,0,0,0,0,0,2,4,3,0,1
911,37.56428088,Oil Search Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
912,9.58442298,Oji Holdings Corporation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
913,72.37076632,Olympus Corporation,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,0
914,75.5816691,Omnicom Group Inc.,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
915,31.85601816,Oracle Corp,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,8,0,0
916,64.05461122,Orange Polska SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
917,64.05461122,Orange S.A.,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,7,0,0
918,37.36646903,Origin Energy Limited,0,1,1,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0
919,75.59092579,Orkla ASA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
920,56.15326626,"Osaka Gas Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
921,4.569099597,"Otsuka Holdings Co., Ltd.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
922,19.49686904,Oversea-Chinese Banking Corp Ltd,0,3,8,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
923,25.74798029,PACCAR Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,0
924,3.822384669,Petronas Chemicals Group Bhd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
925,3.981324862,PICC Property and Casualty Company Limited,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
926,12.43804619,PKO Bank Polski SA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,22.10744561,"The PNC Financial Services Group, Inc.",0,0,6,0,0,0,0,0,4,0,0,0,0,5,25,0,0,0
928,92.35417281,POSCO,0,1,3,0,0,0,0,0,3,5,0,0,0,0,2,7,0,0
929,0.713861456,PPB Group Berhad,0,1,80,0,0,0,0,1,1,0,0,0,0,2,18,17,0,0
930,57.59671577,"PPG Industries, Inc.",0,1,2,0,0,0,0,0,4,0,0,0,0,1,4,0,0,0
931,25.69875404,PPL Corp,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
932,42.53568957,PT Bank Mandiri (Persero) Tbk,0,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
933,77.41319865,PT Bank Negara Indonesia (Persero) Tbk,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
934,61.29345456,PT Indocement Tunggal Prakarsa Tbk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
935,22.89042414,PT United Tractors Tbk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
936,62.50311608,PVH Corp.,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,6,0,0
937,36.42740619,Paddy Power Betfair PLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
938,16.20243167,Panasonic Corporation,0,0,0,0,0,0,0,3,0,3,0,0,0,8,4,17,0,0
939,44.73987358,Parker-Hannifin Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
940,64.30362369,PayPal Holdings Inc,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0
941,81.9152572,Pearson PLC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
942,19.14349671,Pegatron Corporation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
943,29.87546976,Pentair PLC,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
944,11.77838313,"People's United Financial, Inc.",0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
945,40.88374513,"Pepsico, Inc.",0,0,49,0,0,0,0,1,8,0,0,0,0,0,37,10,0,0
946,30.36075734,Pernod Ricard SA,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
947,1.526650859,Perrigo Company plc,0,0,0,0,0,0,0,3,0,0,0,0,0,1,6,0,0,0
948,89.27106337,Persimmon PLC,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0
949,12.39796767,Petróleo Brasileiro S.A. - Petrobras,0,5,9,0,0,0,0,8,2,0,22,0,0,8,2,6,0,0
950,51.31571322,Petronas Dagangan Bhd,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
951,10.3237233,Petronas Gas Bhd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
952,80.55542839,Peugeot S.A.,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0
953,12.02220942,Pfizer Inc,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,92,0,0
954,7.4024717,Philip Morris International Inc.,0,0,0,0,0,0,0,0,6,6,0,0,0,2,2,21,0,0
955,13.7893524,Phillips 66,0,2,0,5,0,0,0,2,0,0,0,0,0,4,0,28,0,0
956,59.35080065,Pick n Pay Stores Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
957,38.18084858,"Ping An Insurance (Group) Company of China, Ltd.",0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
958,49.79146384,Pinnacle West Capital Corporation,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
959,2.099158028,Polaris Industries Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
960,73.7146225,Polski Koncern Naftowy ORLEN Spolka Akcyjna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
